0.027027027,0.081632653,0.081632653,0.145833333,1
0.027027027,0.081632653,0.081632653,0.145833333,0
0.054054054,0.387755102,0.387755102,0.697916667,1
0.054054054,0.163265306,0.163265306,0.270833333,1
0.027027027,0.163265306,0.163265306,0.354166667,0
0.027027027,0.020408163,0.020408163,0,0
0.027027027,0.020408163,0.020408163,0,0
0.027027027,0.020408163,0.020408163,0,0
0.027027027,0.204081633,0.204081633,0.458333333,0
0.027027027,0.204081633,0.204081633,0.458333333,1
0.027027027,0.102040816,0.102040816,0.208333333,0
0.027027027,0.224489796,0.224489796,0.520833333,0
0.054054054,0.081632653,0.081632653,0.125,1
0.054054054,0.367346939,0.367346939,0.697916667,1
0.054054054,0.142857143,0.142857143,0.25,1
0.027027027,0.12244898,0.12244898,0.270833333,1
0.027027027,0.306122449,0.306122449,0.822916667,0
0.040540541,0.102040816,0.102040816,0.197916667,0
0.027027027,0.12244898,0.12244898,0.28125,0
0.027027027,0.142857143,0.142857143,0.34375,1
0.027027027,0.183673469,0.183673469,0.489583333,0
0.054054054,0.081632653,0.081632653,0.145833333,1
0.027027027,0.040816327,0.040816327,0.072916667,1
0.040540541,0.306122449,0.306122449,0.75,0
0.027027027,0.06122449,0.06122449,0.125,1
0,0.020408163,0.020408163,0.020833333,0
0.054054054,0.12244898,0.12244898,0.239583333,0
0.013513514,0.163265306,0.163265306,0.510416667,0
0.027027027,0.06122449,0.06122449,0.145833333,0
0.027027027,0.06122449,0.06122449,0.145833333,0
0.054054054,0.326530612,0.326530612,0.71875,1
0.027027027,0.020408163,0.020408163,0.020833333,0
0.027027027,0.020408163,0.020408163,0.020833333,1
0.027027027,0.020408163,0.020408163,0.020833333,1
0.027027027,0.06122449,0.06122449,0.145833333,1
0.027027027,0.020408163,0.020408163,0.020833333,0
0.027027027,0.020408163,0.020408163,0.020833333,0
0.027027027,0.020408163,0.020408163,0.020833333,0
0.054054054,0.102040816,0.102040816,0.21875,1
0.027027027,0.06122449,0.06122449,0.145833333,0
0.027027027,0.06122449,0.06122449,0.145833333,0
0.027027027,0.06122449,0.06122449,0.145833333,0
0.027027027,0.102040816,0.102040816,0.270833333,1
0.027027027,0.102040816,0.102040816,0.270833333,0
0.054054054,0.020408163,0.020408163,0.020833333,0
0.054054054,0.020408163,0.020408163,0.020833333,0
0.054054054,0.020408163,0.020408163,0.020833333,0
0.027027027,0.12244898,0.12244898,0.34375,1
0.054054054,0.020408163,0.020408163,0.020833333,1
0.054054054,0.020408163,0.020408163,0.020833333,0
0.054054054,0.020408163,0.020408163,0.020833333,0
0.054054054,0.020408163,0.020408163,0.020833333,0
0.162162162,0.204081633,0.204081633,0.21875,0
0.054054054,0.12244898,0.12244898,0.270833333,0
0.040540541,0.326530612,0.326530612,0.875,0
0.054054054,0.163265306,0.163265306,0.375,1
0.054054054,0.06122449,0.06122449,0.125,1
0.067567568,0.12244898,0.12244898,0.25,1
0.054054054,0.142857143,0.142857143,0.333333333,1
0.027027027,0.244897959,0.244897959,0.770833333,1
0.054054054,0.163265306,0.163265306,0.395833333,0
0.027027027,0.081632653,0.081632653,0.25,0
0.027027027,0.081632653,0.081632653,0.25,0
0.081081081,0.326530612,0.326530612,0.708333333,0
0,0.142857143,0.142857143,0.59375,0
0.040540541,0.081632653,0.081632653,0.25,0
0.027027027,0.040816327,0.040816327,0.125,0
0.027027027,0.183673469,0.183673469,0.645833333,0
0.054054054,0.081632653,0.081632653,0.21875,1
0.054054054,0.163265306,0.163265306,0.458333333,0
0.054054054,0.081632653,0.081632653,0.21875,0
0.054054054,0.142857143,0.142857143,0.395833333,1
0.027027027,0.224489796,0.224489796,0.833333333,0
0.148648649,0.469387755,0.469387755,0.645833333,0
0.027027027,0.12244898,0.12244898,0.458333333,1
0.054054054,0.204081633,0.204081633,0.614583333,0
0.013513514,0.12244898,0.12244898,0.572916667,0
0.027027027,0.204081633,0.204081633,0.802083333,1
0.027027027,0.040816327,0.040816327,0.145833333,1
0.054054054,0.081632653,0.081632653,0.25,1
0.027027027,0.102040816,0.102040816,0.40625,1
0.027027027,0.081632653,0.081632653,0.322916667,1
0.027027027,0.06122449,0.06122449,0.25,0
0.027027027,0.081632653,0.081632653,0.333333333,0
0.054054054,0.142857143,0.142857143,0.458333333,1
0.027027027,0.06122449,0.06122449,0.25,0
0.054054054,0.142857143,0.142857143,0.479166667,1
0.027027027,0.020408163,0.020408163,0.083333333,1
0.054054054,0.081632653,0.081632653,0.270833333,0
0.027027027,0.224489796,0.224489796,0.96875,0
0.027027027,0.020408163,0.020408163,0.083333333,0
0.054054054,0.102040816,0.102040816,0.34375,0
0.027027027,0.204081633,0.204081633,0.895833333,0
0.027027027,0.040816327,0.040816327,0.177083333,0
0.027027027,0.081632653,0.081632653,0.364583333,0
0.027027027,0.224489796,0.224489796,1,0
0.121621622,0.081632653,0.081632653,0.177083333,0
0.027027027,0.020408163,0.020408163,0.09375,0
0.027027027,0.163265306,0.163265306,0.75,0
0.067567568,0.265306122,0.265306122,0.875,0
0.054054054,0.040816327,0.040816327,0.145833333,0
0.054054054,0.040816327,0.040816327,0.145833333,0
0.054054054,0.020408163,0.020408163,0.072916667,1
0.054054054,0.040816327,0.040816327,0.145833333,1
0.081081081,0.040816327,0.040816327,0.125,0
0.027027027,0.020408163,0.020408163,0.09375,0
0.027027027,0.020408163,0.020408163,0.09375,1
0.027027027,0.020408163,0.020408163,0.09375,0
0.027027027,0.12244898,0.12244898,0.583333333,1
0.054054054,0.102040816,0.102040816,0.385416667,0
0.054054054,0.204081633,0.204081633,0.791666667,0
0.027027027,0,0,0,1
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,1
0.027027027,0,0,0,1
0.027027027,0,0,0,1
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.148648649,0.183673469,0.183673469,0.34375,0
0.148648649,0.06122449,0.06122449,0.145833333,1
0.054054054,0.081632653,0.081632653,0.322916667,1
0.054054054,0.102040816,0.102040816,0.40625,1
0.027027027,0.040816327,0.040816327,0.208333333,0
0.054054054,0.06122449,0.06122449,0.25,1
0.135135135,0.06122449,0.06122449,0.145833333,0
0.027027027,0.06122449,0.06122449,0.34375,0
0.054054054,0.224489796,0.224489796,0.895833333,0
0.175675676,0.142857143,0.142857143,0.25,0
0.148648649,0.163265306,0.163265306,0.322916667,0
0.054054054,0.081632653,0.081632653,0.333333333,0
0.054054054,0.06122449,0.06122449,0.25,0
0.108108108,0.285714286,0.285714286,0.78125,0
0.054054054,0.081632653,0.081632653,0.34375,1
0.054054054,0.12244898,0.12244898,0.520833333,0
0.054054054,0.12244898,0.12244898,0.520833333,0
0.027027027,0.06122449,0.06122449,0.34375,0
0.148648649,0.204081633,0.204081633,0.416666667,0
0.027027027,0.020408163,0.020408163,0.125,0
0.027027027,0.081632653,0.081632653,0.46875,1
0.121621622,0.142857143,0.142857143,0.375,1
0.054054054,0.102040816,0.102040816,0.46875,0
0.148648649,0.12244898,0.12244898,0.28125,0
0.121621622,0.163265306,0.163265306,0.447916667,0
0.054054054,0.102040816,0.102040816,0.520833333,0
0.054054054,0.12244898,0.12244898,0.583333333,0
0.081081081,0.020408163,0.020408163,0.09375,1
0.054054054,0.12244898,0.12244898,0.583333333,0
0.148648649,0.163265306,0.163265306,0.375,0
0.148648649,0.102040816,0.102040816,0.25,0
0.027027027,0.020408163,0.020408163,0.145833333,0
0.027027027,0.12244898,0.12244898,0.770833333,0
0.148648649,0.102040816,0.102040816,0.260416667,0
0.148648649,0.040816327,0.040816327,0.125,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,1
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,1
0.054054054,0,0,0.020833333,1
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,1
0.054054054,0,0,0.020833333,1
0.054054054,0,0,0.020833333,0
0.054054054,0.040816327,0.040816327,0.229166667,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,0
0.054054054,0,0,0.020833333,1
0.054054054,0,0,0.020833333,0
0.135135135,0.142857143,0.142857143,0.385416667,0
0.189189189,0.12244898,0.12244898,0.25,0
0.108108108,0.183673469,0.183673469,0.635416667,0
0.148648649,0.040816327,0.040816327,0.135416667,0
0.054054054,0.020408163,0.020408163,0.125,0
0.027027027,0.06122449,0.06122449,0.427083333,0
0.108108108,0.163265306,0.163265306,0.583333333,0
0.108108108,0.142857143,0.142857143,0.520833333,1
0.148648649,0.428571429,0.428571429,1,0
0.054054054,0.040816327,0.040816327,0.239583333,1
0.148648649,0.326530612,0.326530612,0.802083333,1
0.121621622,0.020408163,0.020408163,0.09375,0
0.054054054,0.081632653,0.081632653,0.458333333,0
0.148648649,0.224489796,0.224489796,0.583333333,0
0.094594595,0.224489796,0.224489796,0.875,0
0.148648649,0.020408163,0.020408163,0.09375,0
0.148648649,0.020408163,0.020408163,0.09375,0
0.148648649,0.020408163,0.020408163,0.09375,0
0.027027027,0.102040816,0.102040816,0.760416667,0
0.148648649,0.142857143,0.142857143,0.40625,1
0.148648649,0.040816327,0.040816327,0.145833333,1
0.162162162,0.244897959,0.244897959,0.59375,0
0.027027027,0.040816327,0.040816327,0.34375,0
0.216216216,0.142857143,0.142857143,0.270833333,0
0.148648649,0.12244898,0.12244898,0.364583333,0
0.054054054,0.040816327,0.040816327,0.270833333,0
0.162162162,0.224489796,0.224489796,0.583333333,0
0.054054054,0.06122449,0.06122449,0.40625,0
0.148648649,0.265306122,0.265306122,0.739583333,1
0.027027027,0.020408163,0.020408163,0.21875,0
0.027027027,0.040816327,0.040816327,0.375,1
0.054054054,0.081632653,0.081632653,0.583333333,0
0.054054054,0.06122449,0.06122449,0.427083333,1
0.040540541,0.020408163,0.020408163,0.21875,0
0.148648649,0.142857143,0.142857143,0.458333333,0
0.054054054,0.12244898,0.12244898,0.833333333,0
0.175675676,0.06122449,0.06122449,0.197916667,0
0.216216216,0.204081633,0.204081633,0.395833333,0
0.216216216,0.12244898,0.12244898,0.270833333,0
0.094594595,0.020408163,0.020408163,0.145833333,0
0.054054054,0.081632653,0.081632653,0.583333333,0
0.054054054,0.081632653,0.081632653,0.583333333,0
0.054054054,0.06122449,0.06122449,0.458333333,0
0.189189189,0.244897959,0.244897959,0.572916667,0
0.054054054,0.040816327,0.040816327,0.333333333,0
0.189189189,0.346938776,0.346938776,0.791666667,0
0.148648649,0.142857143,0.142857143,0.479166667,0
0.189189189,0.306122449,0.306122449,0.708333333,0
0.189189189,0.06122449,0.06122449,0.208333333,1
0.189189189,0.081632653,0.081632653,0.25,0
0.108108108,0.020408163,0.020408163,0.145833333,0
0.148648649,0.081632653,0.081632653,0.322916667,0
0.148648649,0.020408163,0.020408163,0.125,0
0.054054054,0.020408163,0.020408163,0.21875,0
0.121621622,0.020408163,0.020408163,0.145833333,1
0.189189189,0.081632653,0.081632653,0.270833333,1
0.189189189,0.040816327,0.040816327,0.177083333,1
0.189189189,0.06122449,0.06122449,0.21875,1
0.216216216,0.224489796,0.224489796,0.5,0
0.148648649,0.06122449,0.06122449,0.270833333,0
0.148648649,0.081632653,0.081632653,0.34375,0
0.148648649,0.081632653,0.081632653,0.34375,0
0.027027027,0.06122449,0.06122449,0.708333333,0
0.189189189,0.081632653,0.081632653,0.270833333,0
0.189189189,0.020408163,0.020408163,0.125,0
0.189189189,0.020408163,0.020408163,0.125,0
0.189189189,0.020408163,0.020408163,0.125,0
0.189189189,0.020408163,0.020408163,0.125,0
0.189189189,0.020408163,0.020408163,0.125,0
0.189189189,0.020408163,0.020408163,0.125,0
0.027027027,0.040816327,0.040816327,0.520833333,0
0.189189189,0.102040816,0.102040816,0.333333333,0
0.148648649,0.081632653,0.081632653,0.364583333,1
0.054054054,0.081632653,0.081632653,0.75,0
0.148648649,0.040816327,0.040816327,0.21875,0
0.216216216,0.06122449,0.06122449,0.21875,0
0.216216216,0.040816327,0.040816327,0.177083333,0
0.148648649,0.081632653,0.081632653,0.375,0
0.148648649,0.020408163,0.020408163,0.145833333,0
0.162162162,0.163265306,0.163265306,0.604166667,0
0.121621622,0,0,0.072916667,0
0.121621622,0,0,0.072916667,0
0.054054054,0.020408163,0.020408163,0.28125,0
0.148648649,0.020408163,0.020408163,0.15625,0
0.189189189,0.06122449,0.06122449,0.25,0
0.148648649,0.163265306,0.163265306,0.729166667,1
0.148648649,0.081632653,0.081632653,0.40625,0
0.202702703,0.306122449,0.306122449,0.833333333,0
0.121621622,0.081632653,0.081632653,0.510416667,1
0.148648649,0.06122449,0.06122449,0.333333333,0
0.189189189,0.142857143,0.142857143,0.5,1
0.216216216,0.12244898,0.12244898,0.375,0
0.189189189,0.020408163,0.020408163,0.145833333,0
0.027027027,0.020408163,0.020408163,0.40625,0
0.189189189,0.306122449,0.306122449,1,0
0.189189189,0.06122449,0.06122449,0.270833333,1
0.216216216,0.12244898,0.12244898,0.385416667,0
0.189189189,0.12244898,0.12244898,0.46875,0
0.216216216,0.102040816,0.102040816,0.34375,0
0.216216216,0.102040816,0.102040816,0.34375,1
0.148648649,0.12244898,0.12244898,0.625,1
0.216216216,0.020408163,0.020408163,0.145833333,0
0.216216216,0.040816327,0.040816327,0.197916667,1
0.148648649,0.040816327,0.040816327,0.270833333,0
0.148648649,0.12244898,0.12244898,0.645833333,0
0.148648649,0,0,0.09375,1
0.121621622,0.040816327,0.040816327,0.333333333,0
0.189189189,0.06122449,0.06122449,0.291666667,0
0.310810811,0.755102041,0.755102041,1,0
0.148648649,0.102040816,0.102040816,0.583333333,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0,0,0.09375,0
0.148648649,0.020408163,0.020408163,0.197916667,0
0.148648649,0.081632653,0.081632653,0.5,0
0.148648649,0.020408163,0.020408163,0.197916667,0
0.216216216,0.06122449,0.06122449,0.270833333,0
0.054054054,0.020408163,0.020408163,0.40625,0
0.216216216,0.102040816,0.102040816,0.395833333,0
0.189189189,0.040816327,0.040816327,0.25,0
0.121621622,0.020408163,0.020408163,0.25,0
0.283783784,0.306122449,0.306122449,0.645833333,0
0.189189189,0.102040816,0.102040816,0.510416667,0
0.148648649,0.020408163,0.020408163,0.229166667,0
0.054054054,0.040816327,0.040816327,0.71875,0
0.283783784,0.244897959,0.244897959,0.572916667,0
0.148648649,0.102040816,0.102040816,0.71875,0
0.189189189,0.020408163,0.020408163,0.197916667,1
0.310810811,0.285714286,0.285714286,0.572916667,0
0.189189189,0.06122449,0.06122449,0.375,0
0.148648649,0.020408163,0.020408163,0.25,0
0.216216216,0.081632653,0.081632653,0.395833333,1
0.054054054,0.020408163,0.020408163,0.510416667,1
0.189189189,0.040816327,0.040816327,0.302083333,0
0.054054054,0.020408163,0.020408163,0.520833333,0
0.121621622,0.06122449,0.06122449,0.65625,0
0.189189189,0.06122449,0.06122449,0.395833333,0
0.148648649,0.040816327,0.040816327,0.395833333,1
0.189189189,0.081632653,0.081632653,0.5,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.189189189,0.12244898,0.12244898,0.729166667,0
0.189189189,0,0,0.125,0
0.189189189,0,0,0.125,0
0.121621622,0.040816327,0.040816327,0.520833333,0
0.189189189,0.12244898,0.12244898,0.739583333,0
0.148648649,0.06122449,0.06122449,0.583333333,0
0.148648649,0.06122449,0.06122449,0.59375,0
0.054054054,0.020408163,0.020408163,0.59375,0
0.148648649,0.06122449,0.06122449,0.614583333,0
0.216216216,0.06122449,0.06122449,0.395833333,0
0.216216216,0.183673469,0.183673469,0.90625,0
0.283783784,0.020408163,0.020408163,0.197916667,1
0.283783784,0.040816327,0.040816327,0.25,0
0.216216216,0.142857143,0.142857143,0.770833333,0
0.283783784,0.040816327,0.040816327,0.25,1
0.243243243,0.020408163,0.020408163,0.21875,0
0.310810811,0.081632653,0.081632653,0.322916667,0
0.310810811,0.142857143,0.142857143,0.458333333,0
0.216216216,0.040816327,0.040816327,0.333333333,0
0.189189189,0.081632653,0.081632653,0.645833333,0
0.189189189,0.040816327,0.040816327,0.40625,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0.06122449,0.06122449,0.447916667,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0,0,0.145833333,0
0.216216216,0.020408163,0.020408163,0.25,0
0.283783784,0.020408163,0.020408163,0.21875,0
0.216216216,0.020408163,0.020408163,0.260416667,0
0.283783784,0.020408163,0.020408163,0.21875,0
0.283783784,0.020408163,0.020408163,0.21875,0
0.189189189,0.06122449,0.06122449,0.572916667,0
0.216216216,0.081632653,0.081632653,0.604166667,0
0.310810811,0.020408163,0.020408163,0.21875,0
0.189189189,0.081632653,0.081632653,0.75,0
0.310810811,0.040816327,0.040816327,0.270833333,0
0.216216216,0.040816327,0.040816327,0.395833333,0
0.121621622,0.020408163,0.020408163,0.520833333,0
0.121621622,0.020408163,0.020408163,0.520833333,0
0.216216216,0.12244898,0.12244898,0.885416667,1
0.189189189,0.06122449,0.06122449,0.645833333,0
0.189189189,0.020408163,0.020408163,0.34375,0
0.216216216,0.12244898,0.12244898,0.947916667,0
0.283783784,0.020408163,0.020408163,0.239583333,0
0.189189189,0.040816327,0.040816327,0.520833333,0
0.310810811,0.265306122,0.265306122,0.947916667,0
0.243243243,0.142857143,0.142857143,0.96875,0
0.216216216,0.040816327,0.040816327,0.458333333,0
0.148648649,0.040816327,0.040816327,0.770833333,0
0.148648649,0.020408163,0.020408163,0.520833333,0
0.148648649,0.040816327,0.040816327,0.770833333,0
0.310810811,0.224489796,0.224489796,0.875,0
0.283783784,0.040816327,0.040816327,0.34375,0
0.310810811,0.020408163,0.020408163,0.25,0
0.310810811,0.020408163,0.020408163,0.25,0
0.310810811,0.142857143,0.142857143,0.645833333,0
0.216216216,0.040816327,0.040816327,0.5,0
0.310810811,0.040816327,0.040816327,0.322916667,0
0.283783784,0.040816327,0.040816327,0.375,0
0.310810811,0.020408163,0.020408163,0.270833333,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,1
0.283783784,0,0,0.197916667,0
0.283783784,0,0,0.197916667,0
0.283783784,0.081632653,0.081632653,0.604166667,0
0.310810811,0.06122449,0.06122449,0.447916667,0
0.283783784,0.06122449,0.06122449,0.520833333,0
0.297297297,0,0,0.208333333,1
0.148648649,0.020408163,0.020408163,0.708333333,0
0.310810811,0.081632653,0.081632653,0.583333333,0
0.310810811,0.040816327,0.040816327,0.395833333,0
0.310810811,0.040816327,0.040816327,0.40625,0
0.189189189,0.040816327,0.040816327,0.84375,0
0.283783784,0.020408163,0.020408163,0.34375,0
0.351351351,0.081632653,0.081632653,0.489583333,1
0.310810811,0.102040816,0.102040816,0.708333333,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0,0,0.21875,0
0.310810811,0.06122449,0.06122449,0.53125,0
0.283783784,0.102040816,0.102040816,0.875,0
0.310810811,0.040816327,0.040816327,0.479166667,0
0.283783784,0.020408163,0.020408163,0.40625,0
0.283783784,0.040816327,0.040816327,0.645833333,0
0.216216216,0.020408163,0.020408163,0.708333333,0
0.283783784,0.040816327,0.040816327,0.708333333,0
0.310810811,0.06122449,0.06122449,0.885416667,0
0.310810811,0.040816327,0.040816327,0.90625,0
0.310810811,0.020408163,0.020408163,0.885416667,0
0.472972973,0.040816327,0.040816327,0.645833333,0
0.513513514,0,0,0.375,0
0.513513514,0,0,0.375,0
0.540540541,0,0,0.395833333,0
1,0,0,0.75,0
0.027027027,0.857142857,0.857142857,0.875,1
0.081081081,0.428571429,0.428571429,0.270833333,1
0.027027027,0.673469388,0.673469388,0.78125,1
0.027027027,0.87755102,0.87755102,1,0
0,0.510204082,0.510204082,0.770833333,1
0.027027027,0.816326531,0.816326531,1,1
0.040540541,0.408163265,0.408163265,0.416666667,1
0.027027027,0.204081633,0.204081633,0.21875,0
0.027027027,0.408163265,0.408163265,0.520833333,1
0.027027027,0.244897959,0.244897959,0.3125,1
0.054054054,0.06122449,0.06122449,0.020833333,1
0.027027027,0.204081633,0.204081633,0.25,0
0.027027027,0.204081633,0.204081633,0.270833333,0
0.040540541,0.265306122,0.265306122,0.34375,0
0.054054054,0.306122449,0.306122449,0.375,1
0.054054054,0.102040816,0.102040816,0.125,0
0.040540541,0.081632653,0.081632653,0.104166667,1
0.054054054,0.653061224,0.653061224,1,1
0.040540541,0.183673469,0.183673469,0.322916667,1
0.054054054,0.183673469,0.183673469,0.270833333,1
0.027027027,0.204081633,0.204081633,0.395833333,1
0.027027027,0.204081633,0.204081633,0.40625,1
0.054054054,0.244897959,0.244897959,0.385416667,1
0.013513514,0.183673469,0.183673469,0.427083333,1
0.054054054,0.163265306,0.163265306,0.270833333,0
0.027027027,0.06122449,0.06122449,0.09375,0
0.027027027,0.081632653,0.081632653,0.145833333,1
0.027027027,0.285714286,0.285714286,0.645833333,0
0.067567568,0.469387755,0.469387755,0.802083333,0
0.027027027,0.102040816,0.102040816,0.208333333,1
0.054054054,0.081632653,0.081632653,0.145833333,1
0.027027027,0.06122449,0.06122449,0.125,1
0.054054054,0.142857143,0.142857143,0.270833333,0
0.027027027,0.06122449,0.06122449,0.125,0
0.027027027,0.102040816,0.102040816,0.25,0
0.054054054,0.081632653,0.081632653,0.145833333,1
0.027027027,0.12244898,0.12244898,0.3125,1
0.027027027,0.102040816,0.102040816,0.25,1
0.027027027,0.142857143,0.142857143,0.375,1
0.027027027,0.020408163,0.020408163,0.020833333,1
0.027027027,0.102040816,0.102040816,0.270833333,1
0.027027027,0.183673469,0.183673469,0.520833333,0
0.054054054,0.306122449,0.306122449,0.708333333,1
0.054054054,0.020408163,0.020408163,0.020833333,1
0.013513514,0.265306122,0.265306122,0.96875,0
0.054054054,0.020408163,0.020408163,0.020833333,1
0.094594595,0.265306122,0.265306122,0.479166667,0
0.027027027,0.040816327,0.040816327,0.09375,0
0.027027027,0.224489796,0.224489796,0.708333333,1
0.054054054,0.12244898,0.12244898,0.3125,1
0.054054054,0.06122449,0.06122449,0.145833333,0
0.027027027,0.102040816,0.102040816,0.34375,1
0.054054054,0.102040816,0.102040816,0.270833333,1
0.027027027,0.040816327,0.040816327,0.125,0
0.027027027,0.06122449,0.06122449,0.21875,0
0.054054054,0.06122449,0.06122449,0.166666667,0
0.067567568,0.102040816,0.102040816,0.270833333,0
0.054054054,0.102040816,0.102040816,0.291666667,0
0.189189189,0.081632653,0.081632653,0.125,0
0.040540541,0.142857143,0.142857143,0.5,0
0.054054054,0.204081633,0.204081633,0.645833333,1
0.054054054,0.163265306,0.163265306,0.520833333,0
0.054054054,0.306122449,0.306122449,1,1
0.094594595,0.183673469,0.183673469,0.46875,0
0.054054054,0.265306122,0.265306122,0.875,0
0.027027027,0.163265306,0.163265306,0.760416667,0
0.054054054,0.102040816,0.102040816,0.34375,0
0.054054054,0.163265306,0.163265306,0.552083333,0
0.054054054,0.102040816,0.102040816,0.34375,1
0.027027027,0.102040816,0.102040816,0.447916667,0
0.027027027,0.102040816,0.102040816,0.46875,0
0.054054054,0.020408163,0.020408163,0.072916667,0
0.027027027,0.020408163,0.020408163,0.09375,1
0.027027027,0.020408163,0.020408163,0.09375,0
0.027027027,0.020408163,0.020408163,0.09375,1
0.054054054,0.102040816,0.102040816,0.375,1
0.040540541,0.06122449,0.06122449,0.28125,1
0.121621622,0.163265306,0.163265306,0.375,0
0.148648649,0.081632653,0.081632653,0.166666667,0
0.027027027,0.040816327,0.040816327,0.197916667,0
0.027027027,0,0,0,0
0.027027027,0,0,0,1
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,1
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.027027027,0,0,0,0
0.148648649,0.204081633,0.204081633,0.375,0
0.027027027,0.040816327,0.040816327,0.208333333,0
